participant,language,word,translation,knowledge,confidence,response_type,comments
6306710...,Spanish,tren,train,FALSE,5,correct,
6306710...,Spanish,boton,button,FALSE,5,correct,
6306710...,Spanish,cereza,beer,TRUE,4,false_friend,
6306710...,Spanish,perro,but,TRUE,4,wrong,
6306710...,Spanish,pollo,chicken,TRUE,4,correct,
6306710...,Spanish,esponja,sponge,TRUE,5,correct,
6306710...,Spanish,barco,boat,TRUE,5,correct,
6306710...,Spanish,frambuesa,strawberry,TRUE,5,wrong,
6306710...,Spanish,pan,bread,TRUE,5,correct,
6306710...,Spanish,boca,mouth,TRUE,6,correct,
6306710...,Spanish,burro,butter,TRUE,6,wrong,
6306710...,Spanish,caballo,horse,TRUE,6,correct,
6306710...,Spanish,pantalon,trousers,TRUE,6,correct,
6306710...,Spanish,pluma,feather,TRUE,6,correct,
6306710...,Spanish,corona,ring,TRUE,7,wrong,
6306710...,Spanish,guitarra,guitar,TRUE,7,correct,
6306710...,Spanish,patata,potato,TRUE,7,correct,
6306710...,Spanish,sol,sun,TRUE,7,correct,
6306710...,Spanish,tigre,tiger,TRUE,7,correct,
6306710...,Spanish,chocolate,chocolate,TRUE,7,correct,
6306710...,Spanish,gato,cat,TRUE,7,correct,
6306710...,Spanish,leche,milk,TRUE,7,correct,
6306710...,Spanish,lengua,language,TRUE,7,correct,
6306710...,Spanish,libro,book,TRUE,7,correct,
6306710...,Spanish,luna,moon,TRUE,7,correct,
6306710...,Spanish,manzana,apple,TRUE,7,correct,
6306710...,Spanish,mariposa,butterfly,TRUE,7,correct,
6306710...,Spanish,naranja,orange,TRUE,7,correct,
6306710...,Spanish,ola,hello,TRUE,7,false_friend,
6306710...,Spanish,pato,duck,TRUE,7,correct,
6306710...,Spanish,pinguino,penguin,TRUE,7,correct,
6306710...,Spanish,sandwich,sandwich,TRUE,7,correct,
6306710...,Spanish,tambor,drum,TRUE,7,correct,
6306710...,Spanish,tomate,tomato,TRUE,7,correct,
6309e06...,Catalan,abella,umbrella,FALSE,0,wrong,
6309e06...,Catalan,aixeta,shed,FALSE,0,wrong,
6309e06...,Catalan,amanida,armadillo,FALSE,0,wrong,
6309e06...,Catalan,ampolla,shirt,FALSE,0,wrong,
6309e06...,Catalan,arbre,zoo,FALSE,0,wrong,
6309e06...,Catalan,berenar,balcony,FALSE,0,wrong,
6309e06...,Catalan,bici,crowded,FALSE,0,wrong,
6309e06...,Catalan,boto,hooray,FALSE,0,wrong,
6309e06...,Catalan,bou,wow,FALSE,0,wrong,
6309e06...,Catalan,caixa,bear,FALSE,0,wrong,
6309e06...,Catalan,casa,tree,FALSE,0,wrong,
6309e06...,Catalan,cavall,ham,FALSE,0,wrong,
6309e06...,Catalan,cirera,earth,FALSE,0,wrong,
6309e06...,Catalan,colom,chair,FALSE,0,wrong,
6309e06...,Catalan,cotxe,table,FALSE,0,wrong,
6309e06...,Catalan,cuc,knife,FALSE,0,wrong,
6309e06...,Catalan,dit,coin,FALSE,0,wrong,
6309e06...,Catalan,flor,beautiful,FALSE,0,wrong,
6309e06...,Catalan,formiga,scary,FALSE,0,wrong,
6309e06...,Catalan,forquilla,apple,FALSE,0,wrong,
6309e06...,Catalan,fulla,fork,FALSE,0,wrong,
6309e06...,Catalan,galeta,window,FALSE,0,wrong,
6309e06...,Catalan,galleda,school,FALSE,0,wrong,
6309e06...,Catalan,gerd,tiger,FALSE,0,wrong,
6309e06...,Catalan,got,fat,FALSE,0,wrong,
6309e06...,Catalan,lloro,mountain,FALSE,0,wrong,
6309e06...,Catalan,mico,shy,FALSE,0,wrong,
6309e06...,Catalan,moneda,example,FALSE,0,wrong,
6309e06...,Catalan,onada,tank,FALSE,0,wrong,
6309e06...,Catalan,orella,clock,FALSE,0,wrong,
6309e06...,Catalan,ovella,weather,FALSE,0,wrong,
6309e06...,Catalan,pa,pie,FALSE,0,wrong,
6309e06...,Catalan,pernil,leg,FALSE,0,wrong,
6309e06...,Catalan,peu,owl,FALSE,0,wrong,
6309e06...,Catalan,pollastre,fence,FALSE,0,wrong,
6309e06...,Catalan,poma,wind,FALSE,0,wrong,
6309e06...,Catalan,raspall,road,FALSE,0,wrong,
6309e06...,Catalan,taronja,truncheon,FALSE,0,wrong,
6309e06...,Catalan,ulleres,buffalo,FALSE,0,wrong,
6309e06...,Catalan,bibero,bible,FALSE,1,wrong,
6309e06...,Catalan,boca,horse,FALSE,1,wrong,
6309e06...,Catalan,camisa,camel,FALSE,1,wrong,
6309e06...,Catalan,esponja,sponge,FALSE,1,correct,
6309e06...,Catalan,estrella,bottle,FALSE,1,wrong,
6309e06...,Catalan,estruc,street,FALSE,1,wrong,
6309e06...,Catalan,gat,cake,FALSE,1,wrong,
6309e06...,Catalan,globus,globe,FALSE,1,wrong,
6309e06...,Catalan,lleo,lion,FALSE,1,correct,
6309e06...,Catalan,mirall,mirror,FALSE,1,correct,
6309e06...,Catalan,mussol,museum,FALSE,1,wrong,
6309e06...,Catalan,nas,nice,FALSE,1,wrong,
6309e06...,Catalan,papallona,pomegranate,FALSE,1,wrong,
6309e06...,Catalan,plat,square,FALSE,1,wrong,
6309e06...,Catalan,ploma,bomb,FALSE,1,wrong,
6309e06...,Catalan,porc,pork,FALSE,1,correct,revise
6309e06...,Catalan,samarreta,samurai,FALSE,1,wrong,
6309e06...,Catalan,tisores,desert,FALSE,1,wrong,
6309e06...,Catalan,tobogan,tram,FALSE,1,wrong,
6309e06...,Catalan,ull,wool,FALSE,1,wrong,
6309e06...,Catalan,ungla,england,FALSE,1,wrong,
6309e06...,Catalan,vaixell,shower,FALSE,1,wrong,
6309e06...,Catalan,cama,camera,FALSE,2,wrong,
6309e06...,Catalan,corona,corona,FALSE,2,wrong,revise
6309e06...,Catalan,entrepa,anthropology,FALSE,2,wrong,
6309e06...,Catalan,gorra,gore,FALSE,2,wrong,
6309e06...,Catalan,moto,motor,FALSE,2,false_friend,
6309e06...,Catalan,planta,plant,FALSE,2,correct,
6309e06...,Catalan,porta,port,FALSE,2,false_friend,
6309e06...,Catalan,tomaquet,tomato,FALSE,2,correct,
6309e06...,Catalan,zebra,zebra,FALSE,2,correct,
6309e06...,Catalan,aigua,water,FALSE,3,correct,
6309e06...,Catalan,bol,ball,FALSE,3,false_friend,
6309e06...,Catalan,bolet,bullet,FALSE,3,false_friend,
6309e06...,Catalan,pingui,penguin,FALSE,3,correct,
6309e06...,Catalan,tigre,tiger,FALSE,3,correct,
6309e06...,Catalan,tren,train,FALSE,3,correct,
6309e06...,Catalan,girafa,giraffe,FALSE,4,correct,
6309e06...,Catalan,jaqueta,jacket,FALSE,4,correct,
6309e06...,Catalan,llibre,library,FALSE,4,wrong,
6309e06...,Catalan,patata,potato,FALSE,4,correct,
6309e06...,Catalan,guitarra,guitar,FALSE,6,correct,
6309e06...,Catalan,lluna,moon,FALSE,6,correct,
6309e06...,Catalan,xocolata,chocolate,FALSE,6,correct,
6309e06...,Catalan,bolquer,because,TRUE,4,wrong,
6309e06...,Catalan,sol,sun,TRUE,4,correct,
6309e06...,Catalan,ma,sea,TRUE,5,wrong,
63164b9...,Catalan,abella,grand mother,FALSE,0,wrong,
63164b9...,Catalan,aixeta,ham,FALSE,0,wrong,
63164b9...,Catalan,amanida,ambulance,FALSE,0,wrong,
63164b9...,Catalan,ampolla,umpire,FALSE,0,wrong,
63164b9...,Catalan,arbre,pepper,FALSE,0,wrong,
63164b9...,Catalan,berenar,banana,FALSE,0,wrong,
63164b9...,Catalan,bibero,library,FALSE,0,wrong,
63164b9...,Catalan,bici,busy,FALSE,0,wrong,
63164b9...,Catalan,boca,book,FALSE,0,wrong,
63164b9...,Catalan,bolet,boot,FALSE,0,wrong,
63164b9...,Catalan,bolquer,bake,FALSE,0,wrong,
63164b9...,Catalan,camisa,camera,FALSE,0,wrong,
63164b9...,Catalan,casa,house,FALSE,0,correct,
63164b9...,Catalan,cavall,carnival,FALSE,0,wrong,
63164b9...,Catalan,cirera,sierra,FALSE,0,wrong,
63164b9...,Catalan,colom,cologne,FALSE,0,wrong,
63164b9...,Catalan,corona,corona,FALSE,0,wrong,revise
63164b9...,Catalan,dit,yes,FALSE,0,wrong,
63164b9...,Catalan,entrepa,arctic,FALSE,0,wrong,
63164b9...,Catalan,estruc,hat,FALSE,0,wrong,
63164b9...,Catalan,flor,floor,FALSE,0,false_friend,
63164b9...,Catalan,formiga,mushroom,FALSE,0,wrong,
63164b9...,Catalan,forquilla,fork,FALSE,0,correct,
63164b9...,Catalan,fulla,foil,FALSE,0,wrong,
63164b9...,Catalan,galeta,ice cream,FALSE,0,wrong,
63164b9...,Catalan,galleda,cloak,FALSE,0,wrong,
63164b9...,Catalan,gat,gaurd,FALSE,0,wrong,
63164b9...,Catalan,gerd,share,FALSE,0,wrong,
63164b9...,Catalan,globus,globe,FALSE,0,wrong,
63164b9...,Catalan,gorra,goal,FALSE,0,wrong,
63164b9...,Catalan,lleo,layer,FALSE,0,wrong,
63164b9...,Catalan,lloro,bean,FALSE,0,wrong,
63164b9...,Catalan,lluna,count,FALSE,0,wrong,
63164b9...,Catalan,ma,march,FALSE,0,wrong,
63164b9...,Catalan,mico,meat,FALSE,0,wrong,
63164b9...,Catalan,mirall,mural,FALSE,0,wrong,
63164b9...,Catalan,moneda,move,FALSE,0,wrong,
63164b9...,Catalan,moto,motor,FALSE,0,false_friend,
63164b9...,Catalan,mussol,muscle,FALSE,0,false_friend,
63164b9...,Catalan,nas,nice,FALSE,0,wrong,
63164b9...,Catalan,onada,one,FALSE,0,wrong,
63164b9...,Catalan,ovella,welly,FALSE,0,wrong,
63164b9...,Catalan,pa,pie,FALSE,0,wrong,
63164b9...,Catalan,papallona,papa,FALSE,0,wrong,
63164b9...,Catalan,pernil,pork,FALSE,0,wrong,revise
63164b9...,Catalan,peu,bell,FALSE,0,wrong,
63164b9...,Catalan,pingui,happy,FALSE,0,wrong,
63164b9...,Catalan,planta,ladder,FALSE,0,wrong,
63164b9...,Catalan,plat,plant,FALSE,0,wrong,
63164b9...,Catalan,pollastre,beach,FALSE,0,wrong,
63164b9...,Catalan,poma,bomber,FALSE,0,wrong,
63164b9...,Catalan,porta,port,FALSE,0,false_friend,
63164b9...,Catalan,raspall,respire,FALSE,0,wrong,
63164b9...,Catalan,samarreta,samurai,FALSE,0,wrong,
63164b9...,Catalan,taronja,triangle,FALSE,0,wrong,
63164b9...,Catalan,tisores,two,FALSE,0,wrong,
63164b9...,Catalan,tobogan,duran,FALSE,0,wrong,
63164b9...,Catalan,tomaquet,tomatoe,FALSE,0,typo,
63164b9...,Catalan,ull,oil,FALSE,0,wrong,
63164b9...,Catalan,ulleres,oils,FALSE,0,wrong,
63164b9...,Catalan,ungla,glass,FALSE,0,wrong,
63164b9...,Catalan,vaixell,basil,FALSE,0,wrong,
63164b9...,Catalan,cama,camera,FALSE,1,wrong,
63164b9...,Catalan,estrella,australlia,FALSE,1,wrong,
63164b9...,Catalan,orella,umbrella,FALSE,1,wrong,
63164b9...,Catalan,aigua,water,FALSE,3,correct,
63164b9...,Catalan,boto,bottle,FALSE,3,wrong,
63164b9...,Catalan,bou,bowl,FALSE,3,false_friend,
63164b9...,Catalan,caixa,cash,FALSE,3,false_friend,
63164b9...,Catalan,cotxe,coach,FALSE,3,wrong,
63164b9...,Catalan,cuc,cook,FALSE,3,false_friend,
63164b9...,Catalan,girafa,giraffe,FALSE,3,correct,
63164b9...,Catalan,jaqueta,jacket,FALSE,3,correct,
63164b9...,Catalan,llibre,library,FALSE,3,wrong,
63164b9...,Catalan,patata,potatoe,FALSE,3,correct,
63164b9...,Catalan,porc,pork,FALSE,3,correct,revise
63164b9...,Catalan,tren,train,FALSE,3,correct,
63164b9...,Catalan,esponja,sponge,FALSE,4,correct,
63164b9...,Catalan,ploma,plumber,FALSE,4,wrong,
63164b9...,Catalan,tigre,tiger,FALSE,4,correct,
63164b9...,Catalan,guitarra,guitar,FALSE,6,correct,
63164b9...,Catalan,zebra,zebra,FALSE,6,correct,
63164b9...,Catalan,sol,sun,TRUE,4,correct,
63164b9...,Catalan,xocolata,chocolate,TRUE,4,correct,
63164b9...,Catalan,bol,ball,TRUE,7,false_friend,
63164b9...,Catalan,got,god,TRUE,7,false_friend,
6317461...,Spanish,bici,before,FALSE,0,wrong,
6317461...,Spanish,boca,no,FALSE,0,wrong,
6317461...,Spanish,camisa,holiday,FALSE,0,wrong,
6317461...,Spanish,esponja,spank,FALSE,0,wrong,
6317461...,Spanish,estrella,elephant,FALSE,0,wrong,
6317461...,Spanish,guitarra,italy,FALSE,0,wrong,
6317461...,Spanish,moneda,unique,FALSE,0,wrong,
6317461...,Spanish,moto,moto,FALSE,0,wrong,
6317461...,Spanish,sol,soul,FALSE,0,false_friend,
6317461...,Spanish,tigre,teeth,FALSE,0,wrong,
6317461...,Spanish,tobogan,watch,FALSE,0,wrong,
6317461...,Spanish,tren,ten,FALSE,0,wrong,
6317461...,Spanish,arbol,wall,FALSE,0,wrong,
6317461...,Spanish,avestruz,goodbye,FALSE,0,wrong,
6317461...,Spanish,barco,barcode,FALSE,0,false_friend,
6317461...,Spanish,bocadillo,lunchtime,FALSE,0,wrong,
6317461...,Spanish,boli,volley,FALSE,0,wrong,
6317461...,Spanish,botella,boat,FALSE,0,wrong,
6317461...,Spanish,brazo,thanks,FALSE,0,wrong,
6317461...,Spanish,burro,friends,FALSE,0,wrong,
6317461...,Spanish,caballo,meatball,FALSE,0,wrong,
6317461...,Spanish,calcetin,canteen,FALSE,0,wrong,
6317461...,Spanish,camiseta,frogs,FALSE,0,wrong,
6317461...,Spanish,caracol,cola,FALSE,0,wrong,
6317461...,Spanish,cepillo,meowing,FALSE,0,wrong,
6317461...,Spanish,cerdo,fear,FALSE,0,wrong,
6317461...,Spanish,cereza,referee,FALSE,0,wrong,
6317461...,Spanish,cesta,6,FALSE,0,wrong,
6317461...,Spanish,cielo,friendly,FALSE,0,wrong,
6317461...,Spanish,cubo,come,FALSE,0,wrong,
6317461...,Spanish,cuchara,nicely,FALSE,0,wrong,
6317461...,Spanish,dedo,dare,FALSE,0,wrong,
6317461...,Spanish,gafas,manager,FALSE,0,wrong,
6317461...,Spanish,galleta,haunted,FALSE,0,wrong,
6317461...,Spanish,gallina,hyena,FALSE,0,wrong,
6317461...,Spanish,gato,cat,FALSE,0,correct,
6317461...,Spanish,gorrion,cats,FALSE,0,wrong,
6317461...,Spanish,gorro,goal,FALSE,0,wrong,
6317461...,Spanish,jirafa,haircut,FALSE,0,wrong,
6317461...,Spanish,ladrillo,toilet,FALSE,0,wrong,
6317461...,Spanish,lapiz,laps,FALSE,0,wrong,
6317461...,Spanish,leche,blue,FALSE,0,wrong,
6317461...,Spanish,libro,liberal,FALSE,0,wrong,
6317461...,Spanish,loro,lorry,FALSE,0,wrong,
6317461...,Spanish,manzana,clueless,FALSE,0,wrong,
6317461...,Spanish,mariposa,marry,FALSE,0,wrong,
6317461...,Spanish,martillo,monkey,FALSE,0,wrong,
6317461...,Spanish,mesa,pray,FALSE,0,wrong,
6317461...,Spanish,muneca,cousin,FALSE,0,wrong,
6317461...,Spanish,naranja,men,FALSE,0,wrong,
6317461...,Spanish,nariz,monolith,FALSE,0,wrong,
6317461...,Spanish,ombligo,omelette,FALSE,0,wrong,
6317461...,Spanish,osito,run,FALSE,0,wrong,
6317461...,Spanish,oveja,clapping,FALSE,0,wrong,
6317461...,Spanish,pajaro,clown,FALSE,0,wrong,
6317461...,Spanish,panal,penalty,FALSE,0,wrong,
6317461...,Spanish,pastel,pastel,FALSE,0,false_friend,
6317461...,Spanish,pato,patio,FALSE,0,wrong,
6317461...,Spanish,pelota,fight,FALSE,0,wrong,
6317461...,Spanish,pie,cousin,FALSE,0,wrong,
6317461...,Spanish,puerta,belly,FALSE,0,wrong,
6317461...,Spanish,tambor,trampoline,FALSE,0,wrong,
6317461...,Spanish,tenedor,tennis,FALSE,0,wrong,
6317461...,Spanish,tijeras,badly,FALSE,0,wrong,
6317461...,Spanish,toro,red,FALSE,0,wrong,
6317461...,Spanish,ventana,bent,FALSE,0,wrong,
6317461...,Spanish,zanahoria,sun,FALSE,0,wrong,
6317461...,Spanish,biberon,dog,FALSE,1,wrong,
6317461...,Spanish,buho,boy,FALSE,1,wrong,
6317461...,Spanish,caja,car,FALSE,1,wrong,
6317461...,Spanish,cebra,fever,FALSE,1,wrong,
6317461...,Spanish,chaqueta,jacket,FALSE,1,correct,
6317461...,Spanish,coche,coach,FALSE,1,wrong,
6317461...,Spanish,frambuesa,friend,FALSE,1,wrong,
6317461...,Spanish,globo,nice,FALSE,1,wrong,
6317461...,Spanish,grifo,grief,FALSE,1,false_friend,
6317461...,Spanish,gusano,good,FALSE,1,wrong,
6317461...,Spanish,hormiga,one,FALSE,1,wrong,
6317461...,Spanish,pan,pan,FALSE,1,false_friend,
6317461...,Spanish,plato,plant,FALSE,1,wrong,
6317461...,Spanish,pollo,point,FALSE,1,wrong,
6317461...,Spanish,patata,potato,FALSE,2,correct,
6317461...,Spanish,boton,button,FALSE,2,correct,
6317461...,Spanish,mano,manly,FALSE,2,wrong,
6317461...,Spanish,mono,mono,FALSE,2,false_friend,
6317461...,Spanish,pez,pet,FALSE,2,wrong,
6317461...,Spanish,pierna,pear,FALSE,2,wrong,
6317461...,Spanish,platano,planet,FALSE,2,wrong,
6317461...,Spanish,flor,floor,FALSE,3,false_friend,
6317461...,Spanish,lengua,language,FALSE,3,correct,revise
6317461...,Spanish,leon,lion,FALSE,3,correct,
6317461...,Spanish,perro,pear,FALSE,3,wrong,
6317461...,Spanish,pluma,plum,FALSE,3,false_friend,
6317461...,Spanish,tomate,tomato,FALSE,3,correct,
6317461...,Spanish,corona,corona,FALSE,4,correct,
6317461...,Spanish,pantalon,pants,FALSE,5,wrong,revise
6317461...,Spanish,luna,moon,FALSE,6,correct,
6317461...,Spanish,pinguino,penguin,FALSE,6,correct,
6317461...,Spanish,chocolate,chocolate,FALSE,7,correct,
6317461...,Spanish,bol,ball,TRUE,4,false_friend,
6317461...,Spanish,ola,hello,TRUE,6,false_friend,
6317461...,Spanish,sandwich,sandwich,TRUE,6,correct,
6318b00...,Spanish,bici,letter,FALSE,0,wrong,
6318b00...,Spanish,boca,kitchen,FALSE,0,wrong,
6318b00...,Spanish,bol,drink,FALSE,0,wrong,
6318b00...,Spanish,camisa,hat,FALSE,0,wrong,
6318b00...,Spanish,esponja,light,FALSE,0,wrong,
6318b00...,Spanish,moneda,glass,FALSE,0,wrong,
6318b00...,Spanish,moto,turtle,FALSE,0,wrong,
6318b00...,Spanish,tobogan,toboggan,FALSE,0,false_friend,revise
6318b00...,Spanish,tren,jug,FALSE,0,wrong,
6318b00...,Spanish,arbol,chili,FALSE,0,wrong,
6318b00...,Spanish,avestruz,feet,FALSE,0,wrong,
6318b00...,Spanish,barco,pay,FALSE,0,wrong,
6318b00...,Spanish,biberon,baboon,FALSE,0,wrong,
6318b00...,Spanish,boli,pool,FALSE,0,wrong,
6318b00...,Spanish,botella,boat,FALSE,0,wrong,
6318b00...,Spanish,boton,grease,FALSE,0,wrong,
6318b00...,Spanish,brazo,sausage,FALSE,0,wrong,
6318b00...,Spanish,buho,swipe,FALSE,0,wrong,
6318b00...,Spanish,caballo,wolf,FALSE,0,wrong,
6318b00...,Spanish,caja,wood,FALSE,0,wrong,
6318b00...,Spanish,calcetin,calcium,FALSE,0,wrong,
6318b00...,Spanish,camiseta,apartment,FALSE,0,wrong,
6318b00...,Spanish,caracol,pork,FALSE,0,wrong,
6318b00...,Spanish,cebra,table,FALSE,0,wrong,
6318b00...,Spanish,cepillo,party,FALSE,0,wrong,
6318b00...,Spanish,cerdo,cream,FALSE,0,wrong,
6318b00...,Spanish,chaqueta,jacket,FALSE,0,correct,
6318b00...,Spanish,cielo,car,FALSE,0,wrong,
6318b00...,Spanish,coche,coach,FALSE,0,wrong,
6318b00...,Spanish,cubo,cube,FALSE,0,correct,revise
6318b00...,Spanish,cuchara,bug,FALSE,0,wrong,
6318b00...,Spanish,dedo,wild,FALSE,0,wrong,
6318b00...,Spanish,gafas,boss,FALSE,0,wrong,
6318b00...,Spanish,galleta,pancake,FALSE,0,wrong,
6318b00...,Spanish,gallina,wolf,FALSE,0,wrong,
6318b00...,Spanish,globo,globe,FALSE,0,wrong,
6318b00...,Spanish,gorrion,pepper,FALSE,0,wrong,
6318b00...,Spanish,gorro,puppy,FALSE,0,wrong,
6318b00...,Spanish,grifo,grief,FALSE,0,false_friend,
6318b00...,Spanish,gusano,goose,FALSE,0,wrong,
6318b00...,Spanish,hormiga,glasses,FALSE,0,wrong,
6318b00...,Spanish,jirafa,smirk,FALSE,0,wrong,
6318b00...,Spanish,ladrillo,pan,FALSE,0,wrong,
6318b00...,Spanish,lapiz,rabbit,FALSE,0,wrong,
6318b00...,Spanish,leon,crisp,FALSE,0,wrong,
6318b00...,Spanish,libro,justice,FALSE,0,wrong,
6318b00...,Spanish,loro,much,FALSE,0,wrong,
6318b00...,Spanish,mano,friend,FALSE,0,wrong,
6318b00...,Spanish,manzana,eyes,FALSE,0,wrong,
6318b00...,Spanish,martillo,song,FALSE,0,wrong,
6318b00...,Spanish,mono,morning,FALSE,0,wrong,
6318b00...,Spanish,muneca,kitchen,FALSE,0,wrong,
6318b00...,Spanish,nariz,test,FALSE,0,wrong,
6318b00...,Spanish,ombligo,alert,FALSE,0,wrong,
6318b00...,Spanish,osito,car,FALSE,0,wrong,
6318b00...,Spanish,oveja,fish,FALSE,0,wrong,
6318b00...,Spanish,pajaro,parrot,FALSE,0,wrong,
6318b00...,Spanish,panal,pine,FALSE,0,wrong,
6318b00...,Spanish,pato,bread,FALSE,0,wrong,
6318b00...,Spanish,pez,bed,FALSE,0,wrong,
6318b00...,Spanish,pie,sad,FALSE,0,wrong,
6318b00...,Spanish,pierna,afternoon,FALSE,0,wrong,
6318b00...,Spanish,pluma,feather,FALSE,0,correct,
6318b00...,Spanish,tambor,instrument,FALSE,0,wrong,
6318b00...,Spanish,tenedor,ceiling,FALSE,0,wrong,
6318b00...,Spanish,tijeras,scissors,FALSE,0,correct,
6318b00...,Spanish,ventana,mountain,FALSE,0,wrong,
6318b00...,Spanish,zanahoria,leaves,FALSE,0,wrong,
6318b00...,Spanish,cereza,beer,FALSE,1,false_friend,
6318b00...,Spanish,pelota,bicycle,FALSE,1,wrong,
6318b00...,Spanish,flor,flower,FALSE,2,correct,
6318b00...,Spanish,corona,champion,TRUE,0,wrong,
6318b00...,Spanish,sandwich,sandwich,TRUE,0,correct,
6318b00...,Spanish,toro,charge,TRUE,0,wrong,
6318b00...,Spanish,frambuesa,raspberry,TRUE,1,correct,
6318b00...,Spanish,cesta,sister,TRUE,2,wrong,
6318b00...,Spanish,bocadillo,sandwich,TRUE,3,correct,
6318b00...,Spanish,lengua,language,TRUE,3,correct,revise
6318b00...,Spanish,naranja,orange,TRUE,4,correct,
6318b00...,Spanish,pantalon,trousers,TRUE,4,correct,
6318b00...,Spanish,pastel,pastry/pie,TRUE,4,correct,
6318b00...,Spanish,plato,plate/dish,TRUE,4,correct,
6318b00...,Spanish,estrella,star,TRUE,5,correct,
6318b00...,Spanish,guitarra,guitar,TRUE,5,correct,
6318b00...,Spanish,burro,donkey,TRUE,5,correct,
6318b00...,Spanish,mariposa,butterfly,TRUE,5,correct,
6318b00...,Spanish,mesa,corn,TRUE,5,wrong,
6318b00...,Spanish,pinguino,penguin,TRUE,5,correct,
6318b00...,Spanish,platano,plantain,TRUE,5,wrong,
6318b00...,Spanish,sol,sun,TRUE,6,correct,
6318b00...,Spanish,tigre,tiger,TRUE,6,correct,
6318b00...,Spanish,gato,cat,TRUE,6,correct,
6318b00...,Spanish,leche,milk,TRUE,6,correct,
6318b00...,Spanish,luna,moon,TRUE,6,correct,
6318b00...,Spanish,pan,bread,TRUE,6,correct,
6318b00...,Spanish,puerta,port,TRUE,6,false_friend,
6318b00...,Spanish,tomate,tomato,TRUE,6,correct,
6318b00...,Spanish,patata,potato,TRUE,7,correct,
6318b00...,Spanish,chocolate,chocolate,TRUE,7,correct,
6318b00...,Spanish,ola,hello,TRUE,7,false_friend,
6318b00...,Spanish,perro,dog,TRUE,7,correct,
6318b00...,Spanish,pollo,chicken,TRUE,7,correct,
6320a04...,Spanish,boca,polkadot,FALSE,0,wrong,
6320a04...,Spanish,camisa,camera,FALSE,0,wrong,
6320a04...,Spanish,esponja,barocca,FALSE,0,wrong,
6320a04...,Spanish,estrella,astray,FALSE,0,wrong,
6320a04...,Spanish,tobogan,no,FALSE,0,wrong,
6320a04...,Spanish,biberon,boar,FALSE,0,wrong,
6320a04...,Spanish,bocadillo,food,FALSE,0,wrong,
6320a04...,Spanish,botella,late,FALSE,0,wrong,
6320a04...,Spanish,burro,no sound,FALSE,0,wrong,
6320a04...,Spanish,calcetin,capricorn,FALSE,0,wrong,
6320a04...,Spanish,caracol,beer,FALSE,0,wrong,
6320a04...,Spanish,cepillo,snake,FALSE,0,wrong,
6320a04...,Spanish,cielo,seven,FALSE,0,wrong,
6320a04...,Spanish,dedo,daytime,FALSE,0,wrong,
6320a04...,Spanish,gafas,manager,FALSE,0,wrong,
6320a04...,Spanish,gallina,na,FALSE,0,wrong,
6320a04...,Spanish,gorro,gore,FALSE,0,wrong,
6320a04...,Spanish,hormiga,bought,FALSE,0,wrong,
6320a04...,Spanish,lengua,lenor,FALSE,0,wrong,
6320a04...,Spanish,manzana,haven,FALSE,0,wrong,
6320a04...,Spanish,mariposa,no,FALSE,0,wrong,
6320a04...,Spanish,mono,motor,FALSE,0,wrong,
6320a04...,Spanish,muneca,monday,FALSE,0,wrong,
6320a04...,Spanish,nariz,hamper,FALSE,0,wrong,
6320a04...,Spanish,pan,plant,FALSE,0,wrong,
6320a04...,Spanish,pastel,pastel,FALSE,0,false_friend,
6320a04...,Spanish,pato,patio,FALSE,0,wrong,
6320a04...,Spanish,pelota,beautiful,FALSE,0,wrong,
6320a04...,Spanish,perro,bear,FALSE,0,wrong,
6320a04...,Spanish,pie,gay,FALSE,0,wrong,
6320a04...,Spanish,platano,latin,FALSE,0,wrong,
6320a04...,Spanish,sandwich,sale,FALSE,0,wrong,
6320a04...,Spanish,tenedor,tennis,FALSE,0,wrong,
6320a04...,Spanish,tijeras,no,FALSE,0,wrong,
6320a04...,Spanish,ventana,katana,FALSE,0,wrong,
6320a04...,Spanish,zanahoria,sangria,FALSE,0,wrong,
6320a04...,Spanish,bici,pool,FALSE,1,wrong,
6320a04...,Spanish,bol,bowl,FALSE,1,correct,
6320a04...,Spanish,moneda,money,FALSE,1,correct,
6320a04...,Spanish,moto,car,FALSE,1,wrong,
6320a04...,Spanish,tren,trend,FALSE,1,false_friend,
6320a04...,Spanish,arbol,parabola,FALSE,1,wrong,
6320a04...,Spanish,barco,bark,FALSE,1,false_friend,
6320a04...,Spanish,boli,jolly,FALSE,1,wrong,
6320a04...,Spanish,brazo,rattle,FALSE,1,wrong,
6320a04...,Spanish,buho,movie,FALSE,1,wrong,
6320a04...,Spanish,camiseta,camera,FALSE,1,wrong,
6320a04...,Spanish,cerdo,cheese,FALSE,1,wrong,
6320a04...,Spanish,galleta,grater,FALSE,1,wrong,
6320a04...,Spanish,globo,crazy,FALSE,1,wrong,
6320a04...,Spanish,gorrion,grapefruit,FALSE,1,wrong,
6320a04...,Spanish,grifo,white,FALSE,1,wrong,
6320a04...,Spanish,jirafa,petrol,FALSE,1,wrong,
6320a04...,Spanish,ladrillo,laptop,FALSE,1,wrong,
6320a04...,Spanish,lapiz,lapis,FALSE,1,wrong,
6320a04...,Spanish,leche,water,FALSE,1,wrong,
6320a04...,Spanish,leon,lemon,FALSE,1,wrong,
6320a04...,Spanish,libro,libra,FALSE,1,false_friend,
