"group","participant_id","word_1","response","correct","response_type","valid_status","valid_response","valid_participant"
"spa-ENG","5e32a99...","boton","button",true,"correct","Language impairment",true,false
"spa-ENG","5e3878b...","boton","button",true,"correct","Valid",true,true
"spa-ENG","5e52fa4...","boton","baton",false,"wrong","Valid",true,true
"spa-ENG","5e60db5...","boton","button",true,"correct","Valid",true,true
"spa-ENG","5e64212...","boton","button",true,"correct","Insufficient trials",true,false
"spa-ENG","5e6571b...","boton","button",true,"correct","Valid",true,true
"spa-ENG","5e71e92...","boton","button",true,"correct","Valid",true,true
"spa-ENG","5e788a0...","boton","button",true,"correct","Valid",true,true
"spa-ENG","5e84efb...","boton","bottom",false,"false_friend","Valid",true,true
"spa-ENG","5e8f390...","boton","button",true,"correct","Insufficient trials",true,false
"spa-ENG","5e95bef...","boton","baton",false,"wrong","Valid",true,true
"spa-ENG","5e96292...","boton","boredom",false,"wrong","Valid",true,true
"spa-ENG","5e9b959...","boton","baton",false,"wrong","Valid",true,true
"spa-ENG","5e9df7f...","boton","baton",false,"wrong","Insufficient trials",true,false
"spa-ENG","5eacad0...","boton","baton",false,"wrong","Valid",true,true
"spa-ENG","5eaeeb1...","boton","baton",false,"wrong","Valid",true,true
"spa-ENG","5eb2d2d...","boton","button",true,"correct","Insufficient trials",true,false
"spa-ENG","5eb3c2e...","boton","button",true,"correct","Insufficient trials",true,false
"spa-ENG","5eb450d...","boton","baton",false,"wrong",,true,
"spa-ENG","5eb54aa...","boton","button",true,"correct","Valid",true,true
"spa-ENG","5eb9b01...","boton","batton",false,"wrong","Valid",true,true
"spa-ENG","5eb9e95...","boton","buton",true,"typo","Insufficient trials",true,false
"spa-ENG","5ebef0e...","boton","baton",false,"wrong","Valid",true,true
"spa-ENG","5ec27b1...","boton","bottom",false,"wrong","Valid",true,true
"spa-ENG","5ec7e25...","boton","baton",false,"wrong","Valid",true,true
"spa-ENG","5ec83d6...","boton","pardon",false,"wrong","Valid",true,true
"spa-ENG","5ed8bf9...","boton","button",true,"correct","Valid",true,true
"spa-ENG","5ee0c7f...","boton","button",true,"correct","Valid",true,true
"spa-ENG","5ee7665...","boton","pardon",false,"wrong","Valid",true,true
"spa-ENG","5b1ec77...","brazo","brass",false,"wrong","Valid",true,true
"spa-ENG","5b6f4c6...","brazo","well don",false,"wrong","Valid",true,true
"spa-ENG","5d687a7...","brazo","cook",false,"wrong","Valid",true,true
"spa-ENG","5d6c21b...","brazo","ratho",false,"language","Insufficient trials",false,false
"spa-ENG","5dae0ea...","brazo","rice",false,"wrong","Valid",true,true
"spa-ENG","5dd6934...","brazo","lake",false,"wrong","Valid",true,true
"spa-ENG","5e2c9ac...","brazo","brass",false,"wrong","Valid",true,true
"spa-ENG","5e32a99...","brazo","brass",false,"wrong","Language impairment",true,false
"spa-ENG","5e3878b...","brazo","breathe",false,"wrong","Valid",true,true
"spa-ENG","5e52fa4...","brazo","thanks",false,"wrong","Valid",true,true
"spa-ENG","5e60db5...","brazo","underwear",false,"wrong","Valid",true,true
"spa-ENG","5e64212...","brazo","blaso",false,"wrong","Insufficient trials",true,false
"spa-ENG","5e6571b...","brazo","bra",false,"wrong","Valid",true,true
"spa-ENG","5e71e92...","brazo","house",false,"wrong","Valid",true,true
"spa-ENG","5e788a0...","brazo","bad",false,"wrong","Valid",true,true
"spa-ENG","5e84efb...","brazo","bronze",false,"wrong","Valid",true,true
"spa-ENG","5e8f390...","brazo","bacon",false,"wrong","Insufficient trials",true,false
"spa-ENG","5e95bef...","brazo","well done",false,"wrong","Valid",true,true
"spa-ENG","5e96292...","brazo","bread",false,"wrong","Valid",true,true
"spa-ENG","5e9b959...","brazo","bar",false,"wrong","Valid",true,true
"spa-ENG","5e9df7f...","brazo",,false,"blank","Insufficient trials",false,false
"spa-ENG","5eacad0...","brazo","brave",false,"wrong","Valid",true,true
"spa-ENG","5eaeeb1...","brazo","bra",false,"wrong","Valid",true,true
"spa-ENG","5eb2d2d...","brazo",,false,"blank","Insufficient trials",false,false
"spa-ENG","5eb3c2e...","brazo",,false,"blank","Insufficient trials",false,false
"spa-ENG","5eb450d...","brazo","bra",false,"wrong",,true,
"spa-ENG","5eb54aa...","brazo","bra",false,"wrong","Valid",true,true
"spa-ENG","5eb9b01...","brazo","bar stool",false,"wrong","Valid",true,true
"spa-ENG","5eb9e95...","brazo","brazo",false,"language","Insufficient trials",false,false
"spa-ENG","5ebef0e...","brazo","bacon",false,"wrong","Valid",true,true
"spa-ENG","5ec27b1...","brazo","bar",false,"wrong","Valid",true,true
"spa-ENG","5ec7e25...","brazo","brother",false,"wrong","Valid",true,true
"spa-ENG","5ec83d6...","brazo","brassiere",false,"wrong","Valid",true,true
"spa-ENG","5ed8bf9...","brazo","bronze",false,"wrong","Valid",true,true
"spa-ENG","5ee0c7f...","brazo","brass",false,"wrong","Valid",true,true
"spa-ENG","5ee7665...","brazo","brave",false,"wrong","Valid",true,true
"spa-ENG","5b1ec77...","buho","ball",false,"wrong","Valid",true,true
"spa-ENG","5b6f4c6...","buho","boring",false,"wrong","Valid",true,true
"spa-ENG","5d687a7...","buho","pig",false,"wrong","Valid",true,true
"spa-ENG","5d6c21b...","buho","bour",false,"language","Insufficient trials",false,false
"spa-ENG","5dae0ea...","buho","ball",false,"wrong","Valid",true,true
"spa-ENG","5dd6934...","buho","ball",false,"wrong","Valid",true,true
"spa-ENG","5e2c9ac...","buho","bubble",false,"wrong","Valid",true,true
"spa-ENG","5e32a99...","buho","bull",false,"wrong","Language impairment",true,false
"spa-ENG","5e3878b...","buho","ball",false,"wrong","Valid",true,true
"spa-ENG","5e52fa4...","buho","boar",false,"wrong","Valid",true,true
"spa-ENG","5e60db5...","buho","no",false,"wrong","Valid",true,true
"spa-ENG","5e64212...","buho","bow",false,"wrong","Insufficient trials",true,false
"spa-ENG","5e6571b...","buho","oooohh",false,"wrong","Valid",true,true
"spa-ENG","5e71e92...","buho","wine",false,"wrong","Valid",true,true
"spa-ENG","5e788a0...","buho","bored",false,"wrong","Valid",true,true
"spa-ENG","5e84efb...","buho","boy",false,"wrong","Valid",true,true
"spa-ENG","5e95bef...","buho","bed",false,"wrong","Valid",true,true
"spa-ENG","5e96292...","buho","boy",false,"wrong","Valid",true,true
"spa-ENG","5e9b959...","buho","bowl",false,"wrong","Valid",true,true
"spa-ENG","5e9df7f...","buho",,false,"blank","Insufficient trials",false,false
"spa-ENG","5eacad0...","buho","bored",false,"wrong","Valid",true,true
"spa-ENG","5eaeeb1...","buho","ball",false,"wrong","Valid",true,true
"spa-ENG","5eb2d2d...","buho","boy",false,"wrong","Insufficient trials",true,false
"spa-ENG","5eb3c2e...","buho","boar",false,"wrong","Insufficient trials",true,false
"spa-ENG","5eb450d...","buho","bowl",false,"wrong",,true,
"spa-ENG","5eb54aa...","buho","boo",false,"wrong","Valid",true,true
"spa-ENG","5eb9b01...","buho","bull",false,"wrong","Valid",true,true
"spa-ENG","5eb9e95...","buho","burro",false,"language","Insufficient trials",false,false
"spa-ENG","5ebef0e...","buho","buo",false,"wrong","Valid",true,true
"spa-ENG","5ec27b1...","buho","boy",false,"wrong","Valid",true,true
"spa-ENG","5ec7e25...","buho","big",false,"wrong","Valid",true,true
"spa-ENG","5ec83d6...","buho","buy",false,"wrong","Valid",true,true
"spa-ENG","5ed8bf9...","buho","boar",false,"wrong","Valid",true,true
"spa-ENG","5ee0c7f...","buho","bag",false,"wrong","Valid",true,true
"spa-ENG","5ee7665...","buho","i'm not doing well",false,"other","Valid",false,true
"spa-ENG","5b1ec77...","burro","borrow",false,"wrong","Valid",true,true
"spa-ENG","5b6f4c6...","burro","butter",false,"wrong","Valid",true,true
"spa-ENG","5d687a7...","burro","rabbit",false,"wrong","Valid",true,true
"spa-ENG","5d6c21b...","burro","borro",false,"language","Insufficient trials",false,false
"spa-ENG","5dae0ea...","burro","bull",false,"wrong","Valid",true,true
"spa-ENG","5dd6934...","burro","pool",false,"wrong","Valid",true,true
"spa-ENG","5e2c9ac...","burro","book",false,"wrong","Valid",true,true
"spa-ENG","5e32a99...","burro","bull",false,"wrong","Language impairment",true,false
"spa-ENG","5e3878b...","burro","office",false,"wrong","Valid",true,true
"spa-ENG","5e52fa4...","burro","bored",false,"wrong","Valid",true,true
"spa-ENG","5e60db5...","burro","bull",false,"wrong","Valid",true,true
"spa-ENG","5e64212...","burro","buro",false,"wrong","Insufficient trials",true,false
"spa-ENG","5e6571b...","burro","bureau",false,"wrong","Valid",true,true
"spa-ENG","5e71e92...","burro","good",false,"wrong","Valid",true,true
"spa-ENG","5e788a0...","burro","bounce",false,"wrong","Valid",true,true
"spa-ENG","5e84efb...","burro","burrito",false,"wrong","Valid",true,true
"spa-ENG","5e95bef...","burro","bank",false,"wrong","Valid",true,true
"spa-ENG","5e96292...","burro","hat",false,"wrong","Valid",true,true
"spa-ENG","5e9b959...","burro","borrow",false,"wrong","Valid",true,true
"spa-ENG","5e9df7f...","burro",,false,"blank","Insufficient trials",false,false
"spa-ENG","5eacad0...","burro","bored",false,"wrong","Valid",true,true
"spa-ENG","5eaeeb1...","burro","beef",false,"wrong","Valid",true,true
"spa-ENG","5eb2d2d...","burro",,false,"blank","Insufficient trials",false,false
"spa-ENG","5eb3c2e...","burro","moron",false,"wrong","Insufficient trials",true,false
"spa-ENG","5eb450d...","burro","book",false,"wrong",,true,
"spa-ENG","5eb54aa...","burro","borrow",false,"wrong","Valid",true,true
"spa-ENG","5eb9b01...","burro","bored",false,"wrong","Valid",true,true
"spa-ENG","5eb9e95...","burro","burro",false,"language","Insufficient trials",false,false
"spa-ENG","5ebef0e...","burro","back",false,"wrong","Valid",true,true
"spa-ENG","5ec27b1...","burro","hair",false,"wrong","Valid",true,true
"spa-ENG","5ec7e25...","burro","bull",false,"wrong","Valid",true,true
"spa-ENG","5ec83d6...","burro","borrow",false,"wrong","Valid",true,true
"spa-ENG","5ed8bf9...","burro","burrow",false,"wrong","Valid",true,true
"spa-ENG","5ee0c7f...","burro","borrow",false,"wrong","Valid",true,true
"spa-ENG","5ee7665...","burro","fish",false,"wrong","Valid",true,true
"spa-ENG","5b1ec77...","caballo","unsure",false,"other","Valid",false,true
"spa-ENG","5b6f4c6...","caballo","horse",true,"correct","Valid",true,true
"spa-ENG","5d687a7...","caballo","fish",false,"wrong","Valid",true,true
"spa-ENG","5d6c21b...","caballo","cabayo",false,"language","Insufficient trials",false,false
"spa-ENG","5dae0ea...","caballo","cow",false,"wrong","Valid",true,true
"spa-ENG","5dd6934...","caballo","kawaii",false,"wrong","Valid",true,true
"spa-ENG","5e2c9ac...","caballo","pepper",false,"wrong","Valid",true,true
"spa-ENG","5e32a99...","caballo","food",false,"wrong","Language impairment",true,false
"spa-ENG","5e3878b...","caballo","cabinet",false,"wrong","Valid",true,true
"spa-ENG","5e52fa4...","caballo","ciabatta",false,"wrong","Valid",true,true
"spa-ENG","5e60db5...","caballo","cute",false,"wrong","Valid",true,true
"spa-ENG","5e64212...","caballo","na",false,"other","Insufficient trials",false,false
"spa-ENG","5e6571b...","caballo",,false,"blank","Valid",false,true
"spa-ENG","5e71e92...","caballo","pencilcase",false,"wrong","Valid",true,true
"spa-ENG","5e788a0...","caballo","bag",false,"wrong","Valid",true,true
"spa-ENG","5e84efb...","caballo","cabinet",false,"wrong","Valid",true,true
"spa-ENG","5e95bef...","caballo","chair",false,"wrong","Valid",true,true
"spa-ENG","5e96292...","caballo","beach",false,"wrong","Valid",true,true
"spa-ENG","5e9b959...","caballo","car",false,"wrong","Valid",true,true
"spa-ENG","5e9df7f...","caballo",,false,"blank","Insufficient trials",false,false
"spa-ENG","5eacad0...","caballo","cab",false,"wrong","Valid",true,true
"spa-ENG","5eaeeb1...","caballo","cab driver",false,"wrong","Valid",true,true
"spa-ENG","5eb2d2d...","caballo","horse",true,"correct","Insufficient trials",true,false
"spa-ENG","5eb3c2e...","caballo","carvalho",false,"wrong","Insufficient trials",true,false
"spa-ENG","5eb450d...","caballo","caravan",false,"wrong",,true,
"spa-ENG","5eb54aa...","caballo","cabbage",false,"wrong","Valid",true,true
"spa-ENG","5eb9b01...","caballo","holder",false,"wrong","Valid",true,true
"spa-ENG","5eb9e95...","caballo","havaio",false,"language","Insufficient trials",false,false
"spa-ENG","5ebef0e...","caballo","food",false,"wrong","Valid",true,true
"spa-ENG","5ec27b1...","caballo","carvalho",false,"wrong","Valid",true,true
"spa-ENG","5ec7e25...","caballo","car",false,"wrong","Valid",true,true
"spa-ENG","5ec83d6...","caballo","hello",false,"wrong","Valid",true,true
"spa-ENG","5ed8bf9...","caballo","cavalry",false,"wrong","Valid",true,true
"spa-ENG","5ee0c7f...","caballo","bowl",false,"wrong","Valid",true,true
"spa-ENG","5ee7665...","caballo","cava",false,"wrong","Valid",true,true
"spa-ENG","5b1ec77...","caja","car",false,"wrong","Valid",true,true
"spa-ENG","5b6f4c6...","caja","car",false,"wrong","Valid",true,true
"spa-ENG","5d687a7...","caja","castle",false,"wrong","Valid",true,true
"spa-ENG","5d6c21b...","caja","caja",false,"language","Insufficient trials",false,false
"spa-ENG","5dae0ea...","caja","car",false,"wrong","Valid",true,true
"spa-ENG","5dd6934...","caja","car",false,"wrong","Valid",true,true
"spa-ENG","5e2c9ac...","caja","car",false,"wrong","Valid",true,true
"spa-ENG","5e32a99...","caja","hearing",false,"wrong","Language impairment",true,false
"spa-ENG","5e3878b...","caja","car",false,"wrong","Valid",true,true
"spa-ENG","5e52fa4...","caja","car",false,"wrong","Valid",true,true
"spa-ENG","5e60db5...","caja","car",false,"wrong","Valid",true,true
"spa-ENG","5e64212...","caja","car",false,"wrong","Insufficient trials",true,false
"spa-ENG","5e6571b...","caja","meat",false,"wrong","Valid",true,true
"spa-ENG","5e71e92...","caja","okay",false,"wrong","Valid",true,true
"spa-ENG","5e788a0...","caja","card",false,"wrong","Valid",true,true
"spa-ENG","5e84efb...","caja","car",false,"wrong","Valid",true,true
"spa-ENG","5e95bef...","caja","car",false,"wrong","Valid",true,true
"spa-ENG","5e96292...","caja","car",false,"wrong","Valid",true,true
"spa-ENG","5e9b959...","caja","car",false,"wrong","Valid",true,true
"spa-ENG","5e9df7f...","caja","car",false,"wrong","Insufficient trials",true,false
"spa-ENG","5eacad0...","caja","car",false,"wrong","Valid",true,true
"spa-ENG","5eaeeb1...","caja","car",false,"wrong","Valid",true,true
"spa-ENG","5eb2d2d...","caja",,false,"blank","Insufficient trials",false,false
"spa-ENG","5eb3c2e...","caja","car",false,"wrong","Insufficient trials",true,false
"spa-ENG","5eb450d...","caja","car",false,"wrong",,true,
"spa-ENG","5eb54aa...","caja","car",false,"wrong","Valid",true,true
"spa-ENG","5eb9b01...","caja","car",false,"wrong","Valid",true,true
"spa-ENG","5eb9e95...","caja","gapa",false,"language","Insufficient trials",false,false
"spa-ENG","5ebef0e...","caja","car",false,"wrong","Valid",true,true
"spa-ENG","5ec27b1...","caja","car",false,"wrong","Valid",true,true
"spa-ENG","5ec7e25...","caja","son",false,"wrong","Valid",true,true
"spa-ENG","5ec83d6...","caja","yes",false,"wrong","Valid",true,true
"spa-ENG","5ed8bf9...","caja","car",false,"wrong","Valid",true,true
"spa-ENG","5ee0c7f...","caja","car",false,"wrong","Valid",true,true
"spa-ENG","5ee7665...","caja","grape",false,"wrong","Valid",true,true
"spa-ENG","5b1ec77...","calcetin","unsure",false,"other","Valid",false,true
"spa-ENG","5b6f4c6...","calcetin","calendar",false,"wrong","Valid",true,true
"spa-ENG","5d687a7...","calcetin","dentist",false,"wrong","Valid",true,true
"spa-ENG","5d6c21b...","calcetin","cathentine",false,"language","Insufficient trials",false,false
"spa-ENG","5dae0ea...","calcetin","cafe",false,"wrong","Valid",true,true
"spa-ENG","5dd6934...","calcetin","cartoon",false,"wrong","Valid",true,true
"spa-ENG","5e2c9ac...","calcetin","pharmacy",false,"wrong","Valid",true,true
"spa-ENG","5e32a99...","calcetin","car",false,"wrong","Language impairment",true,false
"spa-ENG","5e3878b...","calcetin","carthogenous gas",false,"wrong","Valid",true,true
"spa-ENG","5e52fa4...","calcetin","cafetierre",false,"wrong","Valid",true,true
"spa-ENG","5e60db5...","calcetin","car",false,"wrong","Valid",true,true
"spa-ENG","5e64212...","calcetin","catherine",false,"wrong","Insufficient trials",true,false
"spa-ENG","5e6571b...","calcetin","catheter",false,"wrong","Valid",true,true
"spa-ENG","5e71e92...","calcetin","castle",false,"wrong","Valid",true,true
"spa-ENG","5e788a0...","calcetin","canteen",false,"wrong","Valid",true,true
"spa-ENG","5e84efb...","calcetin","calcium",false,"wrong","Valid",true,true
"spa-ENG","5e95bef...","calcetin","caffine",false,"wrong","Valid",true,true
"spa-ENG","5e96292...","calcetin","canteen",false,"wrong","Valid",true,true
"spa-ENG","5e9b959...","calcetin","drink",false,"wrong","Valid",true,true
"spa-ENG","5e9df7f...","calcetin",,false,"blank","Insufficient trials",false,false
"spa-ENG","5eacad0...","calcetin","cafe",false,"wrong","Valid",true,true
"spa-ENG","5eaeeb1...","calcetin","dene",false,"wrong","Valid",true,true
"spa-ENG","5eb2d2d...","calcetin","calcium",false,"wrong","Insufficient trials",true,false
"spa-ENG","5eb3c2e...","calcetin",,false,"blank","Insufficient trials",false,false
"spa-ENG","5eb450d...","calcetin","carseat",false,"wrong",,true,
"spa-ENG","5eb54aa...","calcetin","can",false,"wrong","Valid",true,true
"spa-ENG","5eb9b01...","calcetin","teenager",false,"wrong","Valid",true,true
"spa-ENG","5eb9e95...","calcetin","tantanine",false,"language","Insufficient trials",false,false
"spa-ENG","5ebef0e...","calcetin","sidecar",false,"wrong","Valid",true,true
"spa-ENG","5ec27b1...","calcetin","dining",false,"wrong","Valid",true,true
"spa-ENG","5ec7e25...","calcetin","cafe",false,"wrong","Valid",true,true
"spa-ENG","5ec83d6...","calcetin","cardigan",false,"wrong","Valid",true,true
"spa-ENG","5ed8bf9...","calcetin","canteen",false,"wrong","Valid",true,true
"spa-ENG","5ee0c7f...","calcetin","tea",false,"wrong","Valid",true,true
